person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
21.0,1,4,0.0678597074719377,0,2,0.1215909090909091,2,11.54,0.17,3.0,686,0,1
21.0,0,0,0.070354132809252,2,0,0.0454545454545454,1,10.59,0.08,2.0,537,1,0
23.0,0,0,0.0712548975143933,4,0,0.1045454545454545,4,8.49,0.14,3.0,661,0,1
22.0,0,4,0.0688045655542537,0,2,0.0909090909090909,2,12.53,0.13,3.0,618,0,1
25.0,0,4,0.9693865981329604,0,3,0.2045454545454545,3,16.49,0.03,2.0,609,0,1
21.0,0,3,0.0718974010103682,2,2,0.0227272727272727,5,7.29,0.05,4.0,681,1,0
24.0,1,0,0.0735540521813623,3,2,0.1272727272727272,2,6.39,0.17,4.0,637,0,1
25.0,1,3,0.0719540924953072,3,2,0.1227272727272727,5,18.09,0.16,2.0,586,0,1
23.0,1,0,0.0758658049560956,3,2,0.2499999999999999,3,7.9,0.3,2.0,618,0,1
23.0,0,1,0.0781145671920077,4,0,0.0806818181818181,0,13.06,0.11,4.0,573,1,0
23.0,0,3,0.0782405482696499,0,0,0.2318181818181817,3,12.84,0.27,4.0,587,0,1
24.0,1,4,0.0778122126056666,2,2,0.1420454545454545,5,17.14,0.18,2.0,648,0,1
22.0,1,4,0.0774594655882686,0,0,0.2272727272727272,5,7.14,0.27,3.0,687,0,1
22.0,0,3,0.0781397634075361,0,2,0.0681818181818181,4,12.42,0.1,3.0,590,1,0
25.0,1,0,0.0769807374932285,5,2,0.2045454545454545,4,8.94,0.25,4.0,572,0,1
23.0,1,1,0.0798594051173513,0,2,0.1761363636363636,5,9.63,0.21,4.0,528,0,1
22.0,1,3,0.0812325988636506,0,0,0.0681818181818181,1,10.65,0.1,2.0,596,0,0
25.0,1,4,0.908493644254633,2,0,0.4318181818181818,3,14.09,0.07,4.0,639,0,1
24.0,1,1,0.0858372072514708,0,0,0.1545454545454545,0,11.01,0.18,3.0,636,0,1
22.0,1,0,0.0831790065132217,0,0,0.1931818181818181,2,13.85,0.22,2.0,658,0,1
21.0,1,3,0.0841742570265945,2,0,0.2499999999999999,5,10.39,0.28,4.0,671,0,1
22.0,0,0,0.0888607531148821,4,0,0.0795454545454545,1,15.27,0.1,3.0,636,1,0
22.0,0,1,0.0868639530342542,0,0,0.0227272727272727,5,11.36,0.05,2.0,686,1,0
22.0,0,0,0.0870781208662458,0,0,0.2034090909090909,1,11.01,0.23,3.0,588,0,1
22.0,1,3,0.0904796099625836,4,2,0.1136363636363636,4,7.9,0.13,4.0,672,0,1
22.0,0,3,0.0920669715408745,0,2,0.0681818181818181,5,11.49,0.09,3.0,567,0,0
22.0,0,0,0.0936480340652833,3,2,0.1363636363636363,2,7.49,0.15,4.0,647,0,1
23.0,0,4,0.091859102762765,1,2,0.159090909090909,1,5.99,0.18,2.0,645,0,1
21.0,0,4,0.0937425198735149,0,2,0.1999999999999999,2,14.54,0.21,4.0,674,0,1
21.0,0,1,0.0906559834712826,0,2,0.2045454545454545,1,11.11,0.22,2.0,594,0,1
24.0,1,0,0.0921866535646346,3,2,0.2613636363636363,2,6.54,0.28,4.0,602,0,1
23.0,1,1,0.094214948914673,1,0,0.0909090909090909,3,15.95,0.11,2.0,594,0,1
21.0,1,1,0.0904922080703478,0,2,0.2613636363636363,5,10.62,0.28,4.0,637,0,1
21.0,1,1,0.0924260176121546,0,2,0.0909090909090909,4,11.36,0.11,3.0,670,1,0
22.0,1,1,0.0917394207390049,1,2,0.159090909090909,3,11.01,0.18,2.0,684,0,1
22.0,1,1,0.0931378107008327,0,2,0.2227272727272727,3,15.31,0.24,2.0,647,0,1
25.0,1,3,0.0910213285964448,4,0,0.159090909090909,3,11.01,0.18,3.0,580,0,1
21.0,0,1,0.0923819242349799,0,2,0.1306818181818181,5,11.01,0.15,2.0,630,0,1
24.0,0,1,0.0920165791098177,2,0,0.0318181818181818,5,11.34,0.05,4.0,615,1,0
22.0,1,1,0.0911221134585585,0,2,0.1136363636363636,0,9.96,0.13,3.0,603,0,1
23.0,0,1,0.4841767766481474,3,3,1.0,0,14.27,0.27,2.0,655,0,1
24.0,1,1,0.093156707862479,1,2,0.1136363636363636,2,11.99,0.13,3.0,663,0,1
26.0,0,1,0.4837736371996926,4,3,1.0,1,18.99,0.27,2.0,605,0,1
24.0,1,1,0.5065762122529196,4,3,0.9954545454545454,5,16.7,0.25,4.0,708,0,1
24.0,1,3,0.0949330410572331,3,0,0.2045454545454545,4,9.32,0.22,3.0,571,0,1
21.0,1,1,0.0982463433992214,0,0,0.1681818181818181,4,14.11,0.18,4.0,675,0,1
22.0,0,3,0.3861823954042103,1,3,0.9772727272727272,1,9.63,0.32,3.0,591,0,1
25.0,0,3,0.3943081749121281,5,3,0.9772727272727272,3,14.65,0.31,2.0,616,0,1
23.0,0,3,0.4097156607077616,0,3,0.9772727272727272,0,10.25,0.3,4.0,640,0,1
24.0,1,1,0.4097093616538795,0,3,0.9772727272727272,5,14.26,0.3,2.0,593,0,1
25.0,0,1,0.0984353150156846,4,0,0.1136363636363636,1,9.91,0.13,2.0,649,0,1
26.0,1,1,0.3791904455950716,4,3,0.9772727272727272,3,17.19,0.32,3.0,645,0,1
22.0,0,3,0.4855877647177394,0,3,0.9772727272727272,1,11.36,0.26,4.0,537,0,1
22.0,0,1,0.4557869408014915,0,3,0.9772727272727272,1,11.01,0.27,2.0,635,0,1
23.0,0,1,0.516679894679819,0,3,0.9772727272727272,0,10.59,0.24,3.0,640,1,0
24.0,0,4,0.536880960479736,2,3,0.9772727272727272,1,9.25,0.24,2.0,625,0,0
22.0,0,4,0.0976164380110107,0,2,0.1420454545454545,3,8.49,0.15,3.0,557,0,1
26.0,1,0,0.5373974828980688,8,3,0.9772727272727272,5,6.54,0.24,3.0,643,0,0
21.0,0,0,0.0979061944895876,0,2,0.2499999999999999,3,8.49,0.25,3.0,631,0,1
24.0,1,1,0.5608551595550348,0,3,0.9772727272727272,3,11.01,0.23,4.0,653,1,0
26.0,0,0,0.5810625244088337,1,3,0.9772727272727272,5,12.69,0.22,2.0,623,1,0
24.0,0,1,0.0986872771709689,3,2,0.3136363636363636,3,13.85,0.31,2.0,662,0,1
25.0,1,0,0.0990148279728384,2,2,0.159090909090909,0,7.4,0.17,3.0,667,0,1
23.0,1,3,0.5894339670181539,1,3,0.9772727272727272,0,11.71,0.22,4.0,586,0,0
25.0,0,4,0.5427768749133879,3,3,0.9772727272727272,4,11.48,0.23,3.0,719,0,1
25.0,1,4,0.5756957305012786,1,3,0.9772727272727272,1,17.51,0.22,2.0,646,0,1
21.0,1,3,0.0976605313881854,0,0,0.1363636363636363,0,14.61,0.15,3.0,646,0,1
23.0,1,1,0.708643561737027,3,3,0.9772727272727272,0,7.88,0.18,4.0,646,0,0
23.0,0,1,0.7886100507703742,1,3,0.9772727272727272,4,11.01,0.17,3.0,643,1,0
22.0,1,1,0.1017171220882623,1,0,0.2022727272727272,4,11.71,0.2,2.0,594,0,1
25.0,1,1,0.386465852828905,1,3,0.9636363636363636,4,11.99,0.31,2.0,664,0,1
26.0,0,0,0.4326631140002771,3,3,0.9590909090909092,0,14.35,0.28,3.0,655,0,1
22.0,0,1,0.5737619209594718,0,3,0.9590909090909092,4,13.61,0.22,3.0,597,0,0
22.0,1,3,0.545013039041536,0,3,0.9590909090909092,0,11.26,0.23,3.0,679,0,1
22.0,0,3,0.1013643750708643,0,2,0.0863636363636363,5,10.59,0.1,3.0,654,0,0
24.0,0,1,0.8022789976945461,1,3,0.9590909090909092,3,7.9,0.16,2.0,556,0,0
24.0,1,0,0.1034304647441954,2,0,0.2954545454545454,2,5.99,0.29,4.0,694,0,1
25.0,1,3,0.1004573113118409,3,2,0.1136363636363636,1,11.99,0.13,4.0,587,0,1
24.0,0,0,0.4013631152600879,2,3,0.9545454545454544,3,16.89,0.3,3.0,620,0,1
24.0,0,4,0.4850208498683497,0,3,0.9545454545454544,2,9.99,0.25,3.0,701,0,1
24.0,0,3,0.8339695377754262,4,3,0.9545454545454544,1,15.33,0.15,3.0,572,1,0
25.0,1,3,0.4119833201053202,4,3,0.9522727272727272,1,7.29,0.29,4.0,671,0,1
22.0,1,1,0.1007407687365357,1,0,0.2045454545454545,0,14.17,0.21,2.0,691,0,1
24.0,1,1,0.3789132872242589,2,3,0.943181818181818,5,15.95,0.31,3.0,672,0,1
24.0,0,0,0.4481020950653211,2,3,0.943181818181818,1,15.95,0.27,4.0,650,0,1
22.0,1,0,0.1000793680789145,0,0,0.0409090909090909,2,14.91,0.06,4.0,535,0,1
23.0,1,0,0.1008667498141779,0,0,0.1136363636363636,3,11.01,0.12,4.0,604,0,1
25.0,0,0,0.1015470476334454,1,2,0.0227272727272727,5,11.01,0.04,3.0,612,1,0
23.0,1,3,0.4306285195963566,0,3,0.9318181818181818,3,11.36,0.27,2.0,645,0,1
26.0,1,1,0.1026556811166962,3,0,0.159090909090909,5,7.51,0.16,4.0,678,0,1
22.0,0,1,0.4006135278481172,0,3,0.9318181818181818,4,10.71,0.29,3.0,644,0,1
22.0,1,0,0.4881514796477569,1,3,0.9318181818181818,4,13.98,0.25,4.0,614,1,0
26.0,0,0,0.4482595714123738,3,3,0.9318181818181818,0,14.09,0.27,3.0,627,0,1
22.0,1,4,0.5224687251974753,0,3,0.9318181818181818,1,10.0,0.23,3.0,523,1,0
22.0,0,4,0.1006147876588936,0,0,0.2045454545454545,3,15.33,0.21,3.0,571,0,1
25.0,0,3,0.4231767388538241,4,3,0.9318181818181818,3,16.32,0.28,4.0,546,0,1
24.0,0,0,0.552849062070877,2,3,0.9318181818181818,2,7.9,0.22,2.0,640,0,0
23.0,0,4,0.5592803960845081,1,3,0.9318181818181818,3,11.99,0.22,3.0,648,1,0
24.0,1,3,0.590271741184474,2,3,0.9318181818181818,3,10.75,0.21,4.0,593,0,0
26.0,1,0,0.5985549970394446,4,3,0.9318181818181818,2,13.92,0.2,3.0,658,1,0
22.0,1,1,0.6615707320760422,2,3,0.9318181818181818,1,9.91,0.19,3.0,701,0,0
26.0,0,1,0.5692203031104728,4,3,0.9318181818181818,1,16.95,0.21,3.0,702,0,1
26.0,1,0,0.6908046411429003,0,3,0.9318181818181818,1,7.9,0.18,3.0,711,1,0
26.0,1,1,0.6884676921526387,4,3,0.9318181818181818,1,11.01,0.18,3.0,570,1,0
25.0,0,0,0.7110686974816383,4,3,0.9318181818181818,4,16.49,0.17,3.0,637,0,1
26.0,0,0,0.101937588974136,5,1,0.3181818181818182,4,11.97,0.31,2.0,621,0,1
21.0,1,3,0.0986683800093226,1,0,0.2613636363636363,0,6.17,0.26,3.0,637,0,1
26.0,1,0,0.8988245965455988,7,3,0.9318181818181818,2,8.9,0.14,2.0,534,0,0
25.0,0,3,0.9013946105294984,2,3,0.9318181818181818,1,12.99,0.14,3.0,577,1,0
23.0,1,1,0.5744548168865036,1,3,0.9272727272727272,4,12.69,0.21,2.0,638,0,0
23.0,1,0,0.4840507955705053,0,3,0.9090909090909092,1,13.16,0.24,3.0,641,0,0
22.0,0,0,0.1062776370989077,0,2,0.0727272727272727,1,8.38,0.08,4.0,630,1,0
23.0,1,1,0.3629073913098252,0,3,0.9034090909090908,4,7.49,0.31,2.0,518,0,1
23.0,1,0,0.1056099373874044,0,2,0.2045454545454545,4,11.71,0.2,4.0,649,0,0
23.0,1,0,0.1081421570480113,0,0,0.2681818181818182,3,10.65,0.25,4.0,638,0,0
26.0,1,1,0.1071595046424027,3,0,0.1954545454545454,3,5.99,0.19,3.0,682,1,0
25.0,1,1,0.1089421368910389,3,2,0.234090909090909,4,15.99,0.22,2.0,637,1,0
23.0,0,0,0.1066429822240699,0,0,0.1420454545454545,1,11.01,0.15,3.0,662,1,0
23.0,0,1,0.1079720825931944,0,2,0.0318181818181818,3,7.49,0.05,3.0,700,0,0
22.0,0,0,0.1040666691862882,0,2,0.3181818181818182,1,5.79,0.31,4.0,612,1,0
25.0,0,4,0.1112034972347153,6,0,0.159090909090909,5,5.79,0.16,2.0,725,0,0
22.0,1,0,0.1085263993348198,1,2,0.2045454545454545,5,14.72,0.2,3.0,604,1,0
24.0,1,1,0.3396323872154402,2,3,0.8863636363636364,3,11.01,0.32,3.0,672,0,1
25.0,0,1,0.3420323267445229,3,3,0.8863636363636364,2,11.48,0.32,3.0,680,0,1
24.0,1,4,0.3413583279791375,3,3,0.8863636363636364,5,10.38,0.32,3.0,640,0,1
22.0,1,1,0.3404323670584678,0,3,0.8863636363636364,1,12.53,0.32,3.0,629,0,1
22.0,1,1,0.3423535784925104,1,3,0.8863636363636364,1,13.47,0.32,2.0,677,0,1
24.0,0,0,0.3433488290058833,0,3,0.8863636363636364,5,12.21,0.32,4.0,571,0,1
25.0,1,3,0.3502714892223187,2,3,0.8863636363636364,5,10.99,0.31,3.0,647,0,1
25.0,1,0,0.3522493921413003,3,3,0.8863636363636364,1,11.36,0.31,4.0,568,0,1
26.0,1,1,0.1043690237726293,4,0,0.0454545454545454,4,7.74,0.06,3.0,570,1,0
24.0,1,3,0.3494778084331733,3,3,0.8863636363636364,1,15.65,0.32,2.0,633,0,1
24.0,0,0,0.3520982148481298,0,3,0.8863636363636364,2,11.01,0.31,3.0,614,0,1
22.0,1,0,0.3645514443730551,0,3,0.8863636363636364,1,9.91,0.3,4.0,617,0,1
23.0,1,0,0.3636947730450886,0,3,0.8863636363636364,5,11.83,0.3,4.0,668,0,1
26.0,1,3,0.3717638610680676,2,3,0.8863636363636364,1,12.18,0.3,4.0,639,0,1
24.0,0,0,0.3733134283230658,2,3,0.8863636363636364,2,6.91,0.3,2.0,525,0,1
25.0,1,1,0.3710520679793895,3,3,0.8863636363636364,0,6.91,0.3,3.0,666,0,1
25.0,1,3,0.3727402144197941,2,3,0.8863636363636364,5,9.88,0.3,4.0,646,0,1
23.0,1,0,0.3706615266386988,0,3,0.8863636363636364,0,12.53,0.3,2.0,655,0,1
25.0,0,0,0.374680323015483,6,3,0.8863636363636364,5,11.01,0.3,4.0,682,0,1
23.0,1,3,0.1061579550751476,0,0,0.3011363636363636,4,6.99,0.29,2.0,631,1,0
23.0,1,4,0.3866800206608967,2,3,0.8863636363636364,1,16.89,0.29,2.0,600,0,1
22.0,0,3,0.3425362510550915,0,3,0.8863636363636364,4,17.49,0.32,4.0,641,0,1
23.0,1,1,0.1061579550751476,0,0,0.0909090909090909,1,16.82,0.1,2.0,524,1,0
26.0,1,0,0.1055154515791728,2,0,0.1409090909090909,2,11.01,0.15,2.0,669,1,0
22.0,0,0,0.3938735401942628,1,3,0.8863636363636364,0,13.11,0.28,2.0,593,0,1
23.0,0,0,0.3984466533126724,2,3,0.8863636363636364,0,7.66,0.28,3.0,654,0,1
26.0,1,4,0.4016339745770185,3,3,0.8863636363636364,3,6.17,0.28,3.0,665,0,1
26.0,1,1,0.3562114970331456,8,3,0.8863636363636364,4,16.35,0.31,4.0,649,0,1
23.0,0,1,0.4092432316666036,1,3,0.8863636363636364,3,7.9,0.27,2.0,579,0,1
24.0,0,1,0.365723068395127,4,3,0.8863636363636364,5,16.49,0.3,2.0,671,0,1
21.0,1,1,0.1112790858813006,0,2,0.1386363636363636,5,11.01,0.14,4.0,693,1,0
26.0,1,0,0.1085263993348198,3,0,0.2954545454545454,2,8.0,0.28,2.0,626,1,0
24.0,0,4,0.4079393275130075,6,3,0.8863636363636364,4,10.99,0.27,2.0,677,0,1
24.0,1,4,0.1099247892966476,3,2,0.3295454545454545,5,6.91,0.3,3.0,594,0,0
25.0,0,1,0.363719969260617,1,3,0.8863636363636364,4,8.88,0.3,3.0,592,0,1
24.0,1,1,0.4116557693034506,1,3,0.8863636363636364,5,11.01,0.27,4.0,583,0,1
23.0,1,4,0.3636632777756781,0,3,0.8863636363636364,0,14.84,0.3,3.0,592,0,1
23.0,1,0,0.3640979124935434,3,3,0.8863636363636364,4,11.12,0.3,2.0,628,0,1
22.0,1,1,0.4066795167365861,1,3,0.8863636363636364,1,7.88,0.28,3.0,567,0,1
25.0,0,0,0.409614875845648,1,3,0.8863636363636364,1,11.01,0.27,2.0,654,0,1
22.0,1,0,0.1104665079305088,0,0,0.2499999999999999,1,15.99,0.23,4.0,623,0,0
24.0,1,0,0.1103972183378056,1,0,0.2272727272727272,0,10.99,0.22,4.0,661,1,0
25.0,1,1,0.4111140506695894,1,3,0.8863636363636364,1,11.01,0.27,3.0,658,0,1
25.0,1,3,0.362542046184663,1,3,0.8863636363636364,4,15.65,0.31,3.0,667,0,1
24.0,0,3,0.3633168298121622,4,3,0.8863636363636364,4,17.04,0.3,3.0,602,0,1
23.0,0,1,0.4112400317472315,3,3,0.8863636363636364,1,12.21,0.27,2.0,687,0,1
21.0,1,0,0.1097043224107739,1,2,0.0352272727272727,1,15.23,0.05,3.0,626,1,0
25.0,0,3,0.3651372563840911,6,3,0.8863636363636364,0,14.11,0.3,4.0,662,0,1
24.0,0,3,0.4107109112211345,1,3,0.8863636363636364,4,11.14,0.27,2.0,536,0,1
21.0,1,0,0.1115562442521133,0,2,0.0863636363636363,3,11.49,0.09,4.0,623,0,0
24.0,0,1,0.4098038474621112,3,3,0.8863636363636364,4,13.87,0.27,4.0,647,0,1
26.0,1,3,0.4072338334782115,3,3,0.8863636363636364,2,10.08,0.28,4.0,606,0,1
23.0,1,3,0.3672411403807148,2,3,0.8863636363636364,4,16.7,0.3,4.0,645,0,1
24.0,1,3,0.3713355254040842,2,3,0.8863636363636364,5,18.64,0.3,2.0,632,0,1
24.0,0,1,0.415101351776963,0,3,0.8863636363636364,2,12.18,0.27,4.0,634,0,1
22.0,1,3,0.1111405066958942,2,2,0.15,0,11.01,0.15,3.0,645,0,0
25.0,0,3,0.4256774632450206,2,3,0.8863636363636364,3,6.54,0.26,3.0,574,0,1
24.0,1,3,0.3801416027312697,3,3,0.8863636363636364,1,14.61,0.29,4.0,576,0,1
21.0,0,1,0.3786991193922672,0,3,0.8863636363636364,5,17.39,0.29,3.0,664,0,1
24.0,1,3,0.4250853521801025,2,3,0.8863636363636364,2,11.12,0.26,2.0,562,0,1
25.0,0,1,0.4270884513146125,2,3,0.8863636363636364,5,11.48,0.26,2.0,637,0,1
25.0,0,4,0.432952870478854,2,3,0.8863636363636364,3,12.42,0.26,3.0,656,0,1
26.0,1,1,0.393590082769568,4,3,0.8863636363636364,0,10.25,0.28,2.0,590,0,1
23.0,0,1,0.4465147334870302,1,3,0.8863636363636364,3,10.65,0.25,3.0,653,0,1
24.0,0,0,0.1133325774468674,3,2,0.2045454545454545,4,16.29,0.19,3.0,612,0,0
23.0,0,1,0.4494248963805636,0,3,0.8863636363636364,3,10.37,0.25,2.0,703,0,1
23.0,1,1,0.4446943069151013,1,3,0.8863636363636364,5,11.49,0.25,3.0,596,0,1
25.0,1,4,0.1142207440442445,4,2,0.221590909090909,5,13.49,0.21,2.0,650,1,0
26.0,0,1,0.4022323846958187,6,3,0.8863636363636364,4,11.01,0.28,4.0,610,0,1
23.0,1,4,0.4047709034103077,2,3,0.8863636363636364,1,12.29,0.28,4.0,650,0,1
21.0,0,1,0.1125577938193683,0,0,0.1363636363636363,0,17.27,0.14,2.0,579,0,1
26.0,1,0,0.4478501329100369,2,3,0.8863636363636364,0,11.99,0.25,2.0,534,0,1
25.0,0,0,0.4015898811998437,4,3,0.8863636363636364,4,14.84,0.28,2.0,540,0,1
23.0,1,3,0.4011741436436247,0,3,0.8863636363636364,0,10.83,0.28,2.0,584,0,1
23.0,0,0,0.4506280156720461,5,3,0.8863636363636364,0,13.22,0.25,2.0,584,0,1
22.0,0,3,0.4616072665885584,1,3,0.8863636363636364,1,12.18,0.25,2.0,639,0,0
23.0,1,1,0.4634843846454262,1,3,0.8863636363636364,3,11.11,0.25,2.0,607,1,0
24.0,0,4,0.4638560288244706,4,3,0.8863636363636364,2,13.48,0.24,2.0,681,0,0
26.0,1,3,0.4688511785529813,6,3,0.8863636363636364,1,10.75,0.24,4.0,710,0,0
25.0,1,3,0.4707723899870239,4,3,0.8863636363636364,4,12.53,0.24,4.0,634,1,0
24.0,1,3,0.4276427680562379,2,3,0.8863636363636364,0,14.84,0.26,4.0,595,0,1
23.0,1,1,0.4814240901016667,1,3,0.8863636363636364,5,17.74,0.24,2.0,707,1,0
25.0,1,1,0.4854113912090403,1,3,0.8863636363636364,2,9.99,0.24,2.0,627,1,0
22.0,1,1,0.4837106466608715,0,3,0.8863636363636364,4,6.91,0.24,4.0,592,1,0
25.0,0,1,0.4408203887776056,6,3,0.8863636363636364,2,11.01,0.26,4.0,699,0,1
25.0,1,3,0.4933733953160235,2,3,0.8863636363636364,4,14.09,0.23,2.0,566,1,0
22.0,1,3,0.1149199390251584,0,0,0.1136363636363636,0,11.49,0.11,3.0,667,1,0
23.0,0,3,0.4924789296647643,1,3,0.8863636363636364,1,14.09,0.23,3.0,638,0,0
23.0,0,0,0.3755810877206243,0,3,0.8863636363636364,3,15.2,0.3,4.0,620,0,1
24.0,1,3,0.4992693097496756,1,3,0.8863636363636364,3,11.83,0.23,2.0,667,1,0
24.0,0,1,0.1122869345024377,4,1,0.2499999999999999,4,12.21,0.23,2.0,655,0,0
23.0,1,0,0.4546657092104766,0,3,0.8863636363636364,5,14.11,0.25,3.0,666,0,1
22.0,1,3,0.4546594101565944,0,3,0.8863636363636364,0,14.42,0.25,2.0,655,0,1
24.0,1,3,0.5005102233644507,3,3,0.8863636363636364,2,14.74,0.23,3.0,604,1,0
24.0,0,4,0.516031092129962,0,3,0.8863636363636364,2,12.69,0.22,3.0,672,1,0
22.0,0,1,0.1142459402597729,0,0,0.0511363636363636,0,16.89,0.06,3.0,596,0,1
25.0,1,3,0.5239490028597704,0,3,0.8863636363636364,0,11.01,0.22,4.0,658,1,0
21.0,1,0,0.1140884639127202,0,0,0.1818181818181818,2,11.01,0.17,2.0,608,0,1
25.0,1,1,0.1169041409980221,2,0,0.3636363636363636,5,9.63,0.32,4.0,686,1,0
24.0,0,0,0.5228277712687555,0,3,0.8863636363636364,2,8.88,0.22,3.0,687,0,0
26.0,0,1,0.5226828930294669,3,3,0.8863636363636364,3,6.91,0.22,4.0,652,1,0
26.0,0,1,0.5215931567078624,4,3,0.8863636363636364,1,11.01,0.22,3.0,603,0,0
25.0,0,0,0.5236403492195472,0,3,0.8863636363636364,4,10.38,0.22,3.0,622,1,0
22.0,1,3,0.4772100230545371,1,3,0.8863636363636364,0,10.99,0.24,4.0,660,0,1
22.0,1,4,0.5230293409929829,1,3,0.8863636363636364,5,11.01,0.22,2.0,572,1,0
21.0,0,1,0.1189702306713531,0,0,0.3215909090909091,4,11.01,0.28,3.0,641,1,0
26.0,0,1,0.1183718205525529,4,2,0.2136363636363636,1,12.42,0.19,3.0,674,0,0
24.0,1,1,0.4760383990324653,1,3,0.8863636363636364,2,14.82,0.24,4.0,693,0,1
23.0,0,1,0.5262292603650931,4,3,0.8863636363636364,4,16.32,0.22,3.0,628,0,0
23.0,0,0,0.4048968844879498,2,3,0.8863636363636364,3,16.0,0.28,3.0,688,0,1
